"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"gene_symbol"	"label"
"ENSG00000196950"	2561.32679645915	0.335873156928212	0.0645119070753462	5.20637463927289	1.92565679414468e-07	5.75031896816468e-07	"SLC39A10"	"SLC39A10"
"ENSG00000196951"	44.7075569922544	-0.356463041070359	0.0857824024773226	-4.15543317482386	3.24671831037598e-05	7.80421997984735e-05	"SCOC-AS1"	"SCOC-AS1"
"ENSG00000196981"	864.128157927624	0.137552058925106	0.0497174949272483	2.76667316256353	0.00566314999639898	0.0103058412170165	"WDR5B"	"WDR5B"
"ENSG00000197006"	6017.34441701745	0.102481605909905	0.0396841319179785	2.5824328505338	0.0098106451882619	0.0172196591458078	"METTL9"	"METTL9"
"ENSG00000197016"	516.672813846445	-0.434137351015421	0.074312697908985	-5.84203458131925	5.15670980350072e-09	1.75232447224343e-08	"ZNF470"	"ZNF470"
"ENSG00000197062"	798.569974504648	-0.416068062178191	0.0464348071695803	-8.9602625172687	3.23906334297552e-19	2.00918052090771e-18	"ZSCAN26"	"ZSCAN26"
"ENSG00000197077"	6023.83610620513	-0.767165734670918	0.0699197147563048	-10.9720947424452	5.20522947956152e-28	4.90853664114946e-27	"KIAA1671"	"KIAA1671"
"ENSG00000197122"	3761.43519565632	0.878140111939823	0.0712569041534531	12.3235793411503	6.76247562875415e-35	8.54111434956216e-34	"SRC"	"SRC"
"ENSG00000197142"	1204.38363728038	-0.883392345439124	0.104602546430371	-8.44522791830081	3.03452817074196e-17	1.7060111545886e-16	"ACSL5"	"ACSL5"
"ENSG00000197147"	1776.76561000774	0.219289230252115	0.0702110495510948	3.12328660024561	0.00178843504178202	0.00349549274290269	"LRRC8B"	"LRRC8B"
"ENSG00000197180"	339.105177673303	0.848673505924227	0.0888978551840612	9.54661396686192	1.3400452932089e-21	9.37831399522282e-21	"ATP6AP1-DT"	"ATP6AP1-DT"
"ENSG00000197217"	2899.49652270289	0.260074283303098	0.0575489928529486	4.51918044799932	6.2079468376956e-06	1.61341144013826e-05	"ENTPD4"	"ENTPD4"
"ENSG00000197245"	203.226018784287	-2.14804696832001	0.119473764467932	-17.9792356747624	2.83371937398356e-72	1.21608378634198e-70	"FAM110D"	"FAM110D"
"ENSG00000197256"	4726.34043360955	-1.16238407928405	0.066485805151977	-17.4831917373491	1.92420541246293e-68	7.28893992002545e-67	"KANK2"	"KANK2"
"ENSG00000197291"	291.555315835468	-0.84106569793626	0.149120347140925	-5.6401806598627	1.69871838739054e-08	5.53857903186803e-08	"RAMP2-AS1"	"RAMP2-AS1"
"ENSG00000197302"	1164.16223123138	0.271125543594215	0.0563089622144809	4.81496253760632	1.4722750766534e-06	4.06534082855107e-06	"KRBOX5"	"KRBOX5"
"ENSG00000197321"	5146.02788346799	-0.754612233186493	0.0766621181804478	-9.84335224615477	7.32293041384251e-23	5.46302743747779e-22	"SVIL"	"SVIL"
"ENSG00000197451"	8625.52998531711	1.04461842867412	0.0548687971331502	19.0384787575922	8.18712032083038e-81	4.54171769456491e-79	"HNRNPAB"	"HNRNPAB"
"ENSG00000197461"	1189.789306269	-1.18551277149644	0.0838197712740392	-14.1435934920479	2.04565831076725e-45	3.81129017549234e-44	"PDGFA"	"PDGFA"
"ENSG00000197497"	236.892509986213	-0.273916295876702	0.0730888131213477	-3.74771848356499	0.000178450377002367	0.000395392865990763	"ZNF665"	"ZNF665"
"ENSG00000197535"	2944.61383303313	-0.177619832235491	0.0682540120175302	-2.60233540835477	0.00925912477252145	0.0163183176661152	"MYO5A"	"MYO5A"
"ENSG00000197536"	327.357644566066	-0.382680214796587	0.0939059032285029	-4.07514545561	4.59855945194877e-05	0.000108761645554779	NA	"ENSG00000197536"
"ENSG00000197548"	1706.15847755196	0.167168186328862	0.0394256613190487	4.24008579021842	2.23434375877653e-05	5.47219620159634e-05	"ATG7"	"ATG7"
"ENSG00000197563"	2588.72855264394	0.255802519937819	0.0613153500023997	4.17191649281636	3.02048341494547e-05	7.28888946952617e-05	"PIGN"	"PIGN"
"ENSG00000197614"	3691.74559117422	-1.97865805786183	0.135811891033256	-14.5691076297385	4.41622027933542e-48	8.96649754893688e-47	"MFAP5"	"MFAP5"
"ENSG00000197619"	804.011362379103	-0.207685105668766	0.0697621605078221	-2.97704520841896	0.00291041090429126	0.00551838328833745	"ZNF615"	"ZNF615"
"ENSG00000197620"	1239.84279093146	0.968072108642364	0.0708746355057586	13.6589359752504	1.78573944434841e-42	2.97326887568964e-41	"EOLA1"	"EOLA1"
"ENSG00000197629"	2282.67019244889	-0.80706522639192	0.109470532257053	-7.37244269989306	1.67529608831954e-13	7.70353200305646e-13	"MPEG1"	"MPEG1"
"ENSG00000197635"	768.254490571623	-1.49200698154449	0.129216425214335	-11.5465737352636	7.68223418205249e-31	8.16902576433563e-30	"DPP4"	"DPP4"
"ENSG00000197646"	277.234550629943	-0.618465369760951	0.11036907022558	-5.60361130611039	2.09931198109449e-08	6.79782743999199e-08	"PDCD1LG2"	"PDCD1LG2"
"ENSG00000197712"	5110.95193510555	0.317446599460263	0.0568275799126281	5.58613616747949	2.32177215402618e-08	7.49020686636158e-08	"FAM114A1"	"FAM114A1"
"ENSG00000197746"	100688.825637926	0.128000000546624	0.0569747867349043	2.24660780464506	0.0246651029511011	0.0405057916580342	"PSAP"	"PSAP"
"ENSG00000197766"	3221.19329839131	-3.07180162415571	0.176828435099173	-17.3716496582289	1.35280157694442e-67	5.00696994723619e-66	"CFD"	"CFD"
"ENSG00000197808"	457.945149992361	0.126695677081934	0.0523716430848594	2.41916559456889	0.0155561566946114	0.0264571635890046	"ZNF461"	"ZNF461"
"ENSG00000197818"	1941.04027195218	0.146089048505242	0.0614288734930549	2.3781821185726	0.017398230683146	0.0293301105600725	"SLC9A8"	"SLC9A8"
"ENSG00000197879"	16600.3331546087	-0.846220124351945	0.0602508188974828	-14.0449563978839	8.27192815645449e-45	1.50346147626242e-43	"MYO1C"	"MYO1C"
"ENSG00000197905"	1004.51712817417	1.04747062060111	0.0899156176217223	11.6494847981566	2.30850231871508e-31	2.50600692237978e-30	"TEAD4"	"TEAD4"
"ENSG00000197928"	435.08211724234	-1.36479702361681	0.113187156242084	-12.057878905428	1.76264068057102e-33	2.10313039409621e-32	"ZNF677"	"ZNF677"
"ENSG00000197937"	1018.723844818	-0.206457282750594	0.0623708179991103	-3.31015833003087	0.000932432114782364	0.00189415444351398	"ZNF347"	"ZNF347"
"ENSG00000197989"	539.833898326701	0.567335862884455	0.0937764008808215	6.04987883471312	1.44954813795193e-09	5.12829407729404e-09	"SNHG12"	"SNHG12"
"ENSG00000198000"	2672.43898565506	0.158549544176789	0.0399879810792681	3.9649299588918	7.34175013332327e-05	0.000169664729142249	"NOL8"	"NOL8"
"ENSG00000198015"	3160.90450481417	0.519980634243748	0.0477873308575847	10.8811399363021	1.41778715284651e-27	1.31109607932597e-26	"MRPL42"	"MRPL42"
"ENSG00000198018"	1648.71220786067	1.10205664131912	0.0652842455220091	16.880897259471	6.21923477884403e-64	2.04053659667468e-62	"ENTPD7"	"ENTPD7"
"ENSG00000198026"	1786.21782111041	0.249563250650591	0.0413244256171093	6.03912206700499	1.54954992566178e-09	5.46886231867064e-09	"ZNF335"	"ZNF335"
"ENSG00000198075"	285.685226929292	-1.15083009665729	0.133500847699414	-8.62039542436811	6.6723295501584e-18	3.87879897614125e-17	"SULT1C4"	"SULT1C4"
"ENSG00000198081"	801.772983244614	-0.275733349471861	0.0401028451464733	-6.8756555417642	6.17054377771531e-12	2.5751391360427e-11	"ZBTB14"	"ZBTB14"
"ENSG00000198089"	1672.01507701555	0.609566963033933	0.0708772585762784	8.60031800436969	7.94955175597619e-18	4.60299299053679e-17	"SFI1"	"SFI1"
"ENSG00000198105"	864.339496895828	-0.320468576918086	0.0528724985931625	-6.06115817192587	1.351448480702e-09	4.79064338783068e-09	"ZNF248"	"ZNF248"
"ENSG00000198121"	1448.12818705564	-0.942574294000058	0.0893124309895265	-10.5536741476737	4.88487089226115e-26	4.22441180597834e-25	"LPAR1"	"LPAR1"
"ENSG00000198125"	1601.88705375708	1.91823308761973	0.124190754731107	15.4458606179906	8.04466378377811e-54	1.96684677992946e-52	"MB"	"MB"
"ENSG00000198146"	1909.79181009307	-0.281539309637132	0.0964064763383589	-2.92033606382429	0.00349654105101663	0.00655671467512812	"ZNF770"	"ZNF770"
"ENSG00000198168"	2330.27992315836	0.510964467845153	0.0678146029476861	7.53472623351232	4.8936040074412e-14	2.31526414337507e-13	"SVIP"	"SVIP"
"ENSG00000198252"	1929.9334488843	0.152141073194968	0.0526864274918433	2.88767108414252	0.00388105479089111	0.00722968828318301	"STYX"	"STYX"
"ENSG00000198324"	970.032207531538	0.45678169070431	0.0670476295037196	6.81279404037646	9.57211381012234e-12	3.94304389046215e-11	"PHETA1"	"PHETA1"
"ENSG00000198363"	17894.1405573374	-0.98521082038696	0.10442778363797	-9.434374512845	3.93333955775298e-21	2.69080885584445e-20	"ASPH"	"ASPH"
"ENSG00000198382"	2561.67702355667	-0.449806485121454	0.0713446812551587	-6.30469541958925	2.88761179732228e-10	1.07556073469077e-09	"UVRAG"	"UVRAG"
"ENSG00000198393"	923.130314980873	0.149499877835881	0.0576427049030854	2.59356111215174	0.00949876562368271	0.0167104609040665	"ZNF26"	"ZNF26"
"ENSG00000198417"	481.258937468646	0.285273118140408	0.109831058354953	2.5973811270985	0.00939376286917722	0.0165437644361436	"MT1F"	"MT1F"
"ENSG00000198431"	5540.02631411231	0.296823986961686	0.074014971083576	4.01032362258872	6.06355814796109e-05	0.000141495111885735	"TXNRD1"	"TXNRD1"
"ENSG00000198466"	2382.1466665044	1.03552837522856	0.0983645310227413	10.5274570463733	6.45548597427734e-26	5.54579547368193e-25	"ZNF587"	"ZNF587"
"ENSG00000198468"	130.169289385781	0.705846784374696	0.103655087844271	6.8095720051402	9.78895289503376e-12	4.02917603996027e-11	"FLVCR1-DT"	"FLVCR1-DT"
"ENSG00000198478"	1372.67386084834	-1.91870590125047	0.0980508959525222	-19.5684688305096	2.87180624393257e-85	1.81210199920382e-83	"SH3BGRL2"	"SH3BGRL2"
"ENSG00000198517"	1105.03524058717	-0.22512619541955	0.0831595464590407	-2.70715997147042	0.00678615484491517	0.0122038705526763	"MAFK"	"MAFK"
"ENSG00000198523"	330.490557698355	-1.42016828255459	0.13179616232735	-10.7754904048514	4.49380980077802e-27	4.05786258191759e-26	"PLN"	"PLN"
"ENSG00000198551"	1545.66001407652	0.32027833228164	0.0523715970815016	6.11549676026143	9.62566383856575e-10	3.44868060086967e-09	"ZNF627"	"ZNF627"
"ENSG00000198569"	22.6641824969043	1.85661360202427	0.155500189917475	11.9396227297831	7.35560677253712e-33	8.52660334464442e-32	"SLC34A3"	"SLC34A3"
"ENSG00000198589"	10839.0229987557	0.623878886311085	0.0880995649133704	7.08152062867228	1.42581138735089e-12	6.20817345445632e-12	"LRBA"	"LRBA"
"ENSG00000198625"	3453.79075109627	0.351959831682136	0.0677482019139968	5.19511694389959	2.04591190096931e-07	6.09193558912382e-07	"MDM4"	"MDM4"
"ENSG00000198642"	3956.95680846627	-0.137690783605002	0.0613149846637331	-2.24563023802637	0.024727701989758	0.0405986256324463	"KLHL9"	"KLHL9"
"ENSG00000198646"	5234.03059243894	0.3765662825246	0.0505474874738863	7.44975272448786	9.35153399876801e-14	4.35617174233726e-13	"NCOA6"	"NCOA6"
"ENSG00000198663"	7892.11012265833	-0.305438285859288	0.0401584551742173	-7.60582757813322	2.83086496300062e-14	1.36149047321714e-13	"C6orf89"	"C6orf89"
"ENSG00000198668"	17710.0088853425	-0.378888559514052	0.0499893246059045	-7.5793894496686	3.4718488742823e-14	1.65835507339214e-13	"CALM1"	"CALM1"
"ENSG00000198673"	86.5540550065939	-0.247446480222303	0.103701037277636	-2.38615241195536	0.0170256933846716	0.0287476275477055	"TAFA2"	"TAFA2"
"ENSG00000198690"	1379.87164856319	-0.384912777066688	0.0635309694762122	-6.05866367600151	1.37257037648754e-09	4.8639529705404e-09	"FAN1"	"FAN1"
"ENSG00000198715"	2200.7194049857	0.669194331214579	0.059503715493826	11.2462612739538	2.41618125349777e-29	2.41566530618761e-28	"GLMP"	"GLMP"
"ENSG00000198718"	1620.10162751216	-0.224375292113954	0.0694968204139228	-3.22856917449714	0.00124411165862386	0.00248493271860285	"TOGARAM1"	"TOGARAM1"
"ENSG00000198719"	442.232805979918	-0.75851158116513	0.10148920967501	-7.47381503505688	7.79026213019294e-14	3.64813035542742e-13	"DLL1"	"DLL1"
"ENSG00000198728"	6161.60757352877	0.187391733023492	0.0452568898943257	4.14062330533649	3.46363359570784e-05	8.29839959835438e-05	"LDB1"	"LDB1"
"ENSG00000198740"	5168.46557791187	0.42751322915217	0.0886889686302529	4.82036532564141	1.43295565988933e-06	3.96214397897704e-06	"ZNF652"	"ZNF652"
"ENSG00000198743"	2687.97908399431	-0.375762804693319	0.0931486585330385	-4.03401198268509	5.48325199031096e-05	0.000128633058516063	"SLC5A3"	"SLC5A3"
"ENSG00000198752"	6259.75183879321	-0.281276275965908	0.0670561783377204	-4.19463624290209	2.73309836295535e-05	6.62509269239293e-05	"CDC42BPB"	"CDC42BPB"
"ENSG00000198753"	887.461228223564	0.292983076650544	0.112935799397635	2.59424450186058	0.00947990440007544	0.0166816673811979	"PLXNB3"	"PLXNB3"
"ENSG00000198792"	5814.19033560085	0.368165765348044	0.0512974617572622	7.17707568242249	7.12182684439032e-13	3.15581992101415e-12	"TMEM184B"	"TMEM184B"
"ENSG00000198795"	1701.92525534169	-0.856124192063477	0.114394073403905	-7.48399079243079	7.20990090499708e-14	3.38142402456139e-13	"ZNF521"	"ZNF521"
"ENSG00000198814"	468.236146072937	1.11194605132954	0.077777731226145	14.2964577881099	2.302336075455e-46	4.39801611802542e-45	"GK"	"GK"
"ENSG00000198832"	4826.20356556125	0.618833618285832	0.108352517526985	5.71129893804003	1.12117103726013e-08	3.71134247486704e-08	"SELENOM"	"SELENOM"
"ENSG00000198837"	2716.01705472462	0.170805069415812	0.0498865560744781	3.42386973277547	0.0006173620696553	0.00128278045982608	"DENND4B"	"DENND4B"
"ENSG00000198853"	1914.75373251606	-0.599815321620865	0.0655891124223038	-9.14504403960948	5.96055724731565e-20	3.84716418967906e-19	"RUSC2"	"RUSC2"
"ENSG00000198874"	1479.09952767367	0.248340647494574	0.0356375414172248	6.96851235014049	3.20309867212622e-12	1.36273584578782e-11	"TYW1"	"TYW1"
"ENSG00000198908"	1.43384361551899	-0.609984419042848	0.175872157783947	-3.46833988238315	0.000523684495919583	0.00109773048437298	"GPRASP3"	"GPRASP3"
"ENSG00000198911"	9485.55285288849	0.292082367505545	0.0698234536068005	4.18315555043095	2.87490540525626e-05	6.95299711111617e-05	"SREBF2"	"SREBF2"
"ENSG00000198924"	1141.96801744744	0.424863422756438	0.0547919420127137	7.75412236087297	8.89565242214831e-15	4.4134200106494e-14	"DCLRE1A"	"DCLRE1A"
"ENSG00000198925"	1459.02705006029	-0.376385031129185	0.0635246851533844	-5.92502001734253	3.12259350809171e-09	1.07856752525897e-08	"ATG9A"	"ATG9A"
"ENSG00000198937"	975.436248674799	1.9229296052125	0.0837230348668362	22.9677484609937	9.79578393200473e-117	1.29925950055655e-114	"CCDC167"	"CCDC167"
"ENSG00000198947"	1622.0674399234	-2.99146207242446	0.13722395592606	-21.7998530375872	2.32763022926704e-105	2.42176994076184e-103	"DMD"	"DMD"
"ENSG00000198951"	3315.68250999849	0.497158688125917	0.0447448337404026	11.1109740849703	1.10942631536641e-28	1.07654590850685e-27	"NAGA"	"NAGA"
"ENSG00000198952"	8204.86545964308	0.752431333661613	0.0564946469827649	13.3186305932872	1.80385848949764e-40	2.79380266219913e-39	"SMG5"	"SMG5"
"ENSG00000198961"	8694.32333284488	-0.646633505910621	0.0621674781205416	-10.4014755859456	2.44123145409552e-25	2.0443293986899e-24	"PJA2"	"PJA2"
"ENSG00000198964"	2055.73673962778	-0.153083674382169	0.0659947371615275	-2.31963457945872	0.0203606535810778	0.0339283838369243	"SGMS1"	"SGMS1"
"ENSG00000203667"	66.5299224954515	0.281288128721438	0.114311581499211	2.46071417289752	0.0138660783953307	0.0237779654422366	"COX20"	"COX20"
"ENSG00000203706"	145.575344457507	-0.324832548926521	0.102114427218881	-3.18106420192955	0.00146735107206223	0.00289940397526709	NA	"ENSG00000203706"
"ENSG00000203711"	75.7526911234323	2.65707834452308	0.112731349219501	23.5700039334173	7.82924034281669e-123	1.21782402940424e-120	"LINC02901"	"LINC02901"
"ENSG00000203747"	4393.04564818456	1.22101559442865	0.103847281736856	11.757800242886	6.43900712037382e-32	7.15750981424269e-31	"FCGR3A"	"FCGR3A"
"ENSG00000203865"	369.804515566512	-0.367161474545528	0.0798272403639639	-4.59945092516657	4.23605965317295e-06	1.12015903523758e-05	"ATP1A1-AS1"	"ATP1A1-AS1"
"ENSG00000203867"	317.710745454931	0.61357196039296	0.198916349080421	3.08457280273577	0.00203844713581106	0.00395131634092381	"RBM20"	"RBM20"
"ENSG00000203875"	4463.67578647109	-0.500865355122782	0.102940969535272	-4.86555894493652	1.14133787652392e-06	3.18512473600309e-06	"SNHG5"	"SNHG5"
"ENSG00000203876"	12.7573079751568	-2.28121841905193	0.123211939824784	-18.5145889456491	1.57494212655596e-76	7.76197793319473e-75	"ADD3-AS1"	"ADD3-AS1"
"ENSG00000203879"	9996.65121392843	0.765261502201118	0.0572994377752784	13.3554801218536	1.10046306077245e-40	1.71631180897288e-39	"GDI1"	"GDI1"
"ENSG00000203950"	2576.6545927826	0.404418360906655	0.0801423343841659	5.04625132290329	4.50562659274689e-07	1.30145867772478e-06	"RTL8A"	"RTL8A"
"ENSG00000203993"	578.641636518823	0.441419562016382	0.0633987287757421	6.96259326551796	3.34065286701315e-12	1.419709242385e-11	"ARRDC1-AS1"	"ARRDC1-AS1"
"ENSG00000203999"	77.2007533435173	0.643883108391451	0.134891189627443	4.77335184136041	1.81184851714349e-06	4.96115255703014e-06	"LINC01270"	"LINC01270"
"ENSG00000204120"	5256.91898261674	-0.110226195142355	0.0445634727261709	-2.4734651138986	0.0133809867644293	0.0230084762683381	"GIGYF2"	"GIGYF2"
"ENSG00000204136"	543.488706422694	-2.05020349153293	0.100632497506799	-20.3731750908241	2.89299286856639e-92	2.21323408670389e-90	"GGTA1"	"GGTA1"
"ENSG00000204209"	4716.96103538752	0.692464133922452	0.0498880929498283	13.8803488563664	8.33373528390176e-44	1.45591599250851e-42	"DAXX"	"DAXX"
"ENSG00000204217"	8140.71926980653	-0.404488019663821	0.0609263163301481	-6.63897054717665	3.15881501372019e-11	1.2546294447097e-10	"BMPR2"	"BMPR2"
"ENSG00000204237"	1267.68355113175	1.15686286897497	0.0870843748942141	13.2843908035199	2.85169834419235e-40	4.37042607119758e-39	"OXLD1"	"OXLD1"
"ENSG00000204256"	15085.881550718	0.17832789841326	0.0395678854461595	4.5068847223568	6.57863506068902e-06	1.7059634092576e-05	"BRD2"	"BRD2"
"ENSG00000204262"	30382.4219693072	1.75865956487626	0.11672788774329	15.066318759609	2.69729196328016e-51	6.12450095639075e-50	"COL5A2"	"COL5A2"
"ENSG00000204264"	4741.4168512347	0.842685656433514	0.0952094534151569	8.85086119294287	8.68465180477932e-19	5.27660780560301e-18	"PSMB8"	"PSMB8"
"ENSG00000204267"	1801.05952730461	0.411997859173781	0.101813331594351	4.04660030982267	5.19668613258078e-05	0.000122222758189296	"TAP2"	"TAP2"
"ENSG00000204272"	1713.37531219911	0.595138498901431	0.0667130740442923	8.9208675724687	4.6264954498466e-19	2.84716767825733e-18	"NBDY"	"NBDY"
"ENSG00000204334"	100.673426136869	0.904914118398126	0.130549623148275	6.93157204575263	4.16189398911106e-12	1.75834575500974e-11	"ERICH2"	"ERICH2"
"ENSG00000204362"	1.43543779741694	1.18778721720985	0.327570168389365	3.62605429868692	0.000287784866111978	0.000622762406700076	"LINC02783"	"LINC02783"
"ENSG00000204381"	477.318811750158	-0.74556282063559	0.0856293738112119	-8.70685825963578	3.1241336979624e-18	1.8485017027499e-17	"LAYN"	"LAYN"
"ENSG00000204387"	536.835994009812	0.414423101111631	0.0878270756861924	4.7186257526366	2.37443174144372e-06	6.43030309122762e-06	"SNHG32"	"SNHG32"
"ENSG00000204394"	5771.36020264682	0.72658672751437	0.0608413702384423	11.9423136702349	7.12142692470013e-33	8.26332611188252e-32	"VARS1"	"VARS1"
"ENSG00000204406"	1251.03876724721	-0.280858473291733	0.0591073660843578	-4.75166619488496	2.01747236357382e-06	5.50166323388235e-06	"MBD5"	"MBD5"
"ENSG00000204435"	826.33946333476	0.670870335518175	0.0757863017759905	8.8521318470076	8.58631807732305e-19	5.21889409814702e-18	"CSNK2B"	"CSNK2B"
"ENSG00000204439"	1444.68543530735	0.377489369092908	0.0485881701371722	7.7691620826056	7.90070175978837e-15	3.92811783363376e-14	"C6orf47"	"C6orf47"
"ENSG00000204442"	280.172577537912	1.42243249987004	0.162503685464441	8.75323224703906	2.07327411061841e-18	1.23862056729813e-17	"NALF1"	"NALF1"
"ENSG00000204463"	13164.6705243816	0.29490092531621	0.0436266521067676	6.75965060519653	1.38324907112465e-11	5.63751057712883e-11	"BAG6"	"BAG6"
"ENSG00000204469"	20168.6560193958	0.385144318060706	0.0451652756935816	8.52744308866109	1.49617893568029e-17	8.54281680104284e-17	"PRRC2A"	"PRRC2A"
"ENSG00000204482"	513.17338836227	0.477449623110932	0.0971756588047883	4.91326355780164	8.95727377452678e-07	2.52061280276081e-06	"LST1"	"LST1"
"ENSG00000204516"	563.713894691444	1.36211225572526	0.109719858483345	12.4144550909353	2.18167143807875e-35	2.80774757369014e-34	"MICB"	"MICB"
"ENSG00000204520"	1013.07794477697	-0.173587186427532	0.0722565714368855	-2.40237230988957	0.0162891203233691	0.0276124769565584	"MICA"	"MICA"
"ENSG00000204536"	1604.22382316779	0.621558825204698	0.0821817160859478	7.56322518934328	3.93196019008973e-14	1.87182893848501e-13	"CCHCR1"	"CCHCR1"
"ENSG00000204569"	5547.87305709967	0.487522139037448	0.0464525721468107	10.4950515441139	9.10280203369418e-26	7.76874209291946e-25	"PPP1R10"	"PPP1R10"
"ENSG00000204619"	4403.43502328381	0.480918789666536	0.0418261441429372	11.4980426601849	1.34940812334971e-30	1.42231626148657e-29	"PPP1R11"	"PPP1R11"
"ENSG00000204632"	202.908389814321	0.935130717498973	0.135417952299138	6.90551512279017	5.00215791897298e-12	2.10083453324645e-11	"HLA-G"	"HLA-G"
"ENSG00000204642"	3362.28972577525	0.852896450858222	0.1195929177534	7.13166353727479	9.91630398838772e-13	4.35863079925191e-12	"HLA-F"	"HLA-F"
"ENSG00000204650"	748.532609251889	-0.24263915243095	0.0680140811356685	-3.56748409122744	0.000360425254053821	0.000771081123819962	"LINC02210"	"LINC02210"
"ENSG00000204673"	3519.60553512414	0.567783948269216	0.0578675796040997	9.81177979368935	1.00185688828268e-22	7.41494459522531e-22	"AKT1S1"	"AKT1S1"
"ENSG00000204682"	159.283004953859	0.492040310856853	0.139453405996687	3.52834918114901	0.000418160157301934	0.000886897330232234	"MIR1915HG"	"MIR1915HG"
"ENSG00000204767"	241.534965317108	-3.52800592692231	0.190172850804042	-18.5515751170899	7.91968665047216e-77	3.93212862115702e-75	"INSYN2B"	"INSYN2B"
"ENSG00000204866"	94.7074480180518	3.12964085211329	0.183549232132728	17.0506888846595	3.45437929824674e-65	1.18660336569268e-63	"IGFL2"	"IGFL2"
"ENSG00000204882"	10.7325675222863	-0.397914101050972	0.13155632682799	-3.02466715699083	0.0024890688429183	0.00476580391875985	"GPR20"	"GPR20"
"ENSG00000204904"	12.8525616090729	0.63940978642368	0.113924087978913	5.61259517427106	1.99314519000193e-08	6.46477712475861e-08	"LINC01545"	"LINC01545"
"ENSG00000204963"	26.2558760722356	0.996169912360602	0.178799870647513	5.57142412213742	2.52665404130801e-08	8.12764975706226e-08	"PCDHA7"	"PCDHA7"
"ENSG00000205133"	2555.33032280926	0.532758711734745	0.0847930969710479	6.28304344063116	3.32008239890753e-10	1.23096498191994e-09	"TRIQK"	"TRIQK"
"ENSG00000205208"	695.455161901706	0.72039992679587	0.0612314926818843	11.7651864301032	5.89958808870686e-32	6.57507056208653e-31	"C4orf46"	"C4orf46"
"ENSG00000205213"	2212.33949094272	-1.18827882921252	0.117417739060602	-10.1200963220662	4.49972572911022e-24	3.56174401753069e-23	"LGR4"	"LGR4"
"ENSG00000205221"	342.189929753682	-2.80943527368784	0.172514541160303	-16.2852085093353	1.25700017689031e-59	3.62617056574272e-58	"VIT"	"VIT"
"ENSG00000205268"	2887.12968106824	0.403658712353137	0.0872650608909746	4.62566241553939	3.73403064441928e-06	9.9288570406469e-06	"PDE7A"	"PDE7A"
"ENSG00000205339"	11923.2222529898	0.185170392406679	0.0600433878257804	3.08394311366911	0.00204276651361141	0.00395919725823927	"IPO7"	"IPO7"
"ENSG00000205413"	2626.76361184768	0.983476250451625	0.115374493908754	8.52420857619903	1.53858161814336e-17	8.78171295397688e-17	"SAMD9"	"SAMD9"
"ENSG00000205476"	1118.06581359117	0.310074133864194	0.0683355895519936	4.53752043257448	5.69195170721838e-06	1.4854087226574e-05	"CCDC85C"	"CCDC85C"
"ENSG00000205643"	461.466771598221	0.192723107426482	0.0624919411060726	3.08396737267863	0.00204259995254115	0.00395919725823927	"CDPF1"	"CDPF1"
"ENSG00000205710"	51.7748581474274	-0.34672020832156	0.117134129238318	-2.96002719767637	0.00307611884389419	0.00581186732864397	"C17orf107"	"C17orf107"
"ENSG00000205763"	220.721788868952	-0.364090435620813	0.0853798447808656	-4.26436047705733	2.00475567107591e-05	4.93364838474503e-05	NA	"ENSG00000205763"
"ENSG00000205791"	85.3346635757807	-0.561472258264489	0.0786640306103861	-7.13759839036721	9.49756370757331e-13	4.17889232956096e-12	"LOH12CR2"	"LOH12CR2"
"ENSG00000205861"	3.21621387742394	0.632111827858056	0.18022269361989	3.50739307665243	0.000452520168104623	0.000956048656227536	"PCOTH"	"PCOTH"
"ENSG00000205930"	93.1569360464643	-0.774871318085924	0.0844416436976128	-9.17641206583748	4.45694235144393e-20	2.89262601739125e-19	NA	"ENSG00000205930"
"ENSG00000206337"	2829.12747859488	0.280421817125113	0.109170087542734	2.56866897734549	0.0102089925579253	0.0178759501687446	"HCP5"	"HCP5"
"ENSG00000206535"	173.888524629551	-0.402511391776274	0.0873542935242676	-4.60780318330264	4.06945580786413e-06	1.0777911580733e-05	"LNP1"	"LNP1"
"ENSG00000206562"	1023.30184498245	0.39327979884226	0.040890515460532	9.6178733482061	6.72062343084925e-22	4.77118406417532e-21	"METTL6"	"METTL6"
"ENSG00000207205"	3.95598502207377	1.25018288328238	0.283848849082761	4.40439652062097	1.06078760605795e-05	2.69207413494677e-05	"RNVU1-15"	"RNVU1-15"
"ENSG00000211448"	2059.56426490865	0.510316276270329	0.153884276095153	3.31623405080569	0.000912393815580691	0.00185570279954335	"DIO2"	"DIO2"
"ENSG00000211455"	4015.30215785708	0.264989069879431	0.0879565854557464	3.01272574994121	0.00258912783489195	0.00494343712705494	"STK38L"	"STK38L"
"ENSG00000211460"	6244.40135234303	0.195807606992702	0.0390780160997521	5.01068443425776	5.42367897230836e-07	1.55588903549707e-06	"TSN"	"TSN"
"ENSG00000211592"	130491.752809598	0.685309579585872	0.212850089249158	3.21968189914012	0.00128332914093585	0.00255802590057543	"IGKC"	"IGKC"
"ENSG00000211643"	1.07231048602759	-0.779759479499151	0.172552571172897	-4.51896760621338	6.21419006991684e-06	1.61494437762825e-05	NA	"ENSG00000211643"
